"","serial","model","time","status","temp","rsc","rer","psc"
"24333","Z1F1R76A","ST3000DM001",781.833333333333,0,26,0,1,0
"24334","Z1F1RJFA","ST3000DM001",780.791666666667,0,31,1,1,0
"24335","Z1F1VMZB","ST3000DM001",801.666666666667,0,20,0,1,0
"24336","Z1F2PBHX","ST3000DM001",345.958333333333,0,28,0,1,0
"24337","S1F0SAB1","ST3000DM001",956.333333333333,0,28,0,1,0
"24338","W1F0X6VJ","ST3000DM001",956.416666666667,0,28,0,1,0
"24339","S1F0S3DF","ST3000DM001",918.916666666667,0,22,0,1,0
"24340","W1F0X3ZX","ST3000DM001",956.541666666667,0,23,0,1,0
"24341","S1F0S4Y9","ST3000DM001",918.75,0,26,0,1,1
"24342","S1F0PEVC","ST3000DM001",956.625,0,25,0,1,0
"24343","S1F0PLEL","ST3000DM001",956.583333333333,0,30,0,1,0
"24344","S1F0S5VX","ST3000DM001",918.916666666667,0,24,0,1,0
"24345","S1F0R12B","ST3000DM001",956.541666666667,0,26,0,1,0
"24346","S1F0R12Y","ST3000DM001",949.666666666667,0,28,0,1,0
"24347","S1F0PK70","ST3000DM001",956.541666666667,0,30,0,1,0
"24348","W1F0X6SQ","ST3000DM001",956.416666666667,0,27,0,1,0
"24349","S1F0R3LG","ST3000DM001",956.5,0,28,0,1,0
"24350","S1F0TP75","ST3000DM001",918.75,0,24,0,1,0
"24351","S1F0QY71","ST3000DM001",956.416666666667,0,28,0,1,0
"24352","S1F0QXVD","ST3000DM001",956.458333333333,0,25,0,1,0
"24353","S1F0S3A3","ST3000DM001",918.833333333333,0,22,0,1,0
"24354","S1F0R0PX","ST3000DM001",956.416666666667,0,29,0,1,0
"24355","S1F0R2VP","ST3000DM001",956.5,0,29,0,1,0
"24356","S1F0R15Y","ST3000DM001",956.541666666667,0,26,0,1,0
"24357","S1F0SC17","ST3000DM001",956.333333333333,0,26,1,1,1
"24358","Z1F16BR1","ST3000DM001",304.708333333333,0,28,0,1,0
"24359","S1F0LR01","ST3000DM001",912.416666666667,0,26,0,1,0
"24360","S1F02L38","ST3000DM001",937.916666666667,0,26,0,1,0
"24361","W1F0QE96","ST3000DM001",734.708333333333,0,26,0,1,0
"24362","W1F0X5TL","ST3000DM001",956.375,0,28,0,1,0
"24363","S1F0R2KW","ST3000DM001",956.541666666667,0,23,0,1,0
"24364","W1F0X5L8","ST3000DM001",956.375,0,27,0,1,0
"24365","S1F0PL0R","ST3000DM001",956.458333333333,0,29,0,1,0
"24366","S1F0R2SV","ST3000DM001",956.541666666667,0,28,0,1,0
"24367","W1F0X3PR","ST3000DM001",956.458333333333,0,26,0,1,0
"24368","W1F0VZF4","ST3000DM001",918.916666666667,0,21,0,1,0
"24369","S1F0S613","ST3000DM001",918.791666666667,0,25,0,1,0
"24370","Z1F02NBQ","ST3000DM001",938.041666666667,0,24,0,1,0
"24371","S1F0R3FB","ST3000DM001",956.541666666667,0,24,0,1,0
"24372","W1F0X6KZ","ST3000DM001",918.75,0,23,0,1,0
"24373","W1F0X5KA","ST3000DM001",956.541666666667,0,27,0,1,0
"24374","W1F0W6QD","ST3000DM001",918.833333333333,0,23,0,1,0
"24375","S1F0TQR9","ST3000DM001",918.75,0,24,0,1,0
"24376","S1F0QWWF","ST3000DM001",956.458333333333,0,24,0,1,0
"24377","W1F0X7QX","ST3000DM001",956.416666666667,0,28,0,1,0
"24378","S1F0TQLY","ST3000DM001",918.833333333333,0,23,0,1,0
"24379","W1F0SWST","ST3000DM001",956.416666666667,0,28,0,1,0
"24380","S1F0RSXC","ST3000DM001",918.708333333333,0,23,0,1,0
"24381","W1F0VL4Q","ST3000DM001",956.583333333333,0,28,0,1,0
"24382","W1F0X7P2","ST3000DM001",956.375,0,27,0,1,0
"24383","W1F0Z4SP","ST3000DM001",918.916666666667,0,23,0,1,0
"24384","S1F0VE11","ST3000DM001",918.875,0,24,0,1,0
"24385","S1F0TPK1","ST3000DM001",918.791666666667,0,26,0,1,0
"24386","W1F0VKVH","ST3000DM001",918.75,0,26,1,1,0
"24387","W1F0Z62G","ST3000DM001",918.791666666667,0,23,0,1,0
"24388","W1F0LSFS","ST3000DM001",956.333333333333,0,24,0,1,0
"24389","S1F0S5WJ","ST3000DM001",918.75,0,21,0,1,0
"24390","W1F0Z4AY","ST3000DM001",918.791666666667,0,23,0,1,0
"24391","W1F0WJHE","ST3000DM001",956.291666666667,0,27,1,1,0
"24392","S1F0RR5M","ST3000DM001",918.791666666667,0,26,0,1,0
"24393","W1F0W5XL","ST3000DM001",956.458333333333,0,26,0,1,0
"24394","W1F0T3H5","ST3000DM001",918.916666666667,0,21,0,1,0
"24395","S1F0S0NC","ST3000DM001",918.916666666667,0,22,0,1,0
"24396","S1F0RSZZ","ST3000DM001",918.791666666667,0,27,0,1,0
"24397","W1F0WN8P","ST3000DM001",918.791666666667,0,21,0,1,0
"24398","W1F0X47W","ST3000DM001",956.458333333333,0,27,0,1,0
"24399","S1F0S4WV","ST3000DM001",918.791666666667,0,27,0,1,0
"24400","W1F0VL6W","ST3000DM001",956.5,0,25,0,1,0
"24401","S1F0QXXH","ST3000DM001",956.458333333333,0,28,0,1,0
"24402","S1F0S6B7","ST3000DM001",918.75,0,26,0,1,0
"24403","S1F0R37Q","ST3000DM001",956.458333333333,0,26,0,1,0
"24404","S1F0RSDT","ST3000DM001",918.791666666667,0,25,0,1,0
"24405","S1F0S4G4","ST3000DM001",918.916666666667,0,25,0,1,0
"24406","W1F0VVMM","ST3000DM001",918.875,0,27,0,1,0
"24407","W1F0W63P","ST3000DM001",956.5,0,23,0,1,0
"24408","S1F0QWZP","ST3000DM001",956.458333333333,0,28,0,1,0
"24409","W1F0X4TS","ST3000DM001",918.625,0,24,1,1,0
"24410","S1F10VJH","ST3000DM001",811.458333333333,0,27,0,1,0
"24411","S1F0S5B2","ST3000DM001",916.291666666667,0,25,0,1,0
"24412","S1F0RR35","ST3000DM001",916.291666666667,0,24,1,1,0
"24413","S1F0S52H","ST3000DM001",916.25,0,25,0,1,0
"24414","S1F11CJC","ST3000DM001",810.666666666667,0,31,0,1,0
"24415","S1F0TQQ1","ST3000DM001",916.291666666667,0,26,0,1,0
"24416","S1F0S6EY","ST3000DM001",916.25,0,26,0,1,0
"24417","S1F134QM","ST3000DM001",810.541666666667,0,32,0,1,0
"24418","S1F0S63A","ST3000DM001",916.25,0,26,1,1,0
"24419","Z1F26YZB","ST3000DM001",714.583333333333,0,21,0,1,0
"24420","Z1F1VQFY","ST3000DM001",803.916666666667,0,27,0,1,0
"24421","W1F0WKE1","ST3000DM001",916.333333333333,0,22,0,1,0
"24422","S1F0TQP1","ST3000DM001",916.291666666667,0,26,0,1,0
"24423","S1F0S4T6","ST3000DM001",908.5,1,25,0,1,0
"24424","Z1F0B4XZ","ST3000DM001",909.625,0,25,0,1,0
"24425","S1F0QYX4","ST3000DM001",917.708333333333,0,26,0,1,0
"24426","Z1F0LH7E","ST3000DM001",594.791666666667,0,27,0,1,0
"24427","W1F1DPSA","ST3000DM001",810.791666666667,0,30,0,1,0
"24428","S1F0S5NE","ST3000DM001",916.458333333333,0,22,0,1,0
"24429","W1F0TQEE","ST3000DM001",916.291666666667,0,26,0,1,0
"24430","S1F11B1E","ST3000DM001",810.625,0,31,0,1,0
"24431","S1F0RS72","ST3000DM001",916.291666666667,0,23,0,1,0
"24432","S1F10RKC","ST3000DM001",810.666666666667,0,28,0,1,0
"24433","S1F0S6HH","ST3000DM001",916.375,0,22,0,1,0
"24434","W1F0W1R9","ST3000DM001",916.333333333333,0,26,0,1,0
"24435","S1F0TD9A","ST3000DM001",916.25,0,23,0,1,0
"24436","S1F135D3","ST3000DM001",811.5,0,32,0,1,0
"24437","Z1F0WPTF","ST3000DM001",810.875,0,27,0,1,0
"24438","W1F17GR6","ST3000DM001",810.291666666667,0,31,1,1,0
"24439","S1F0S5CE","ST3000DM001",916.291666666667,0,22,0,1,0
"24440","S1F0TP8F","ST3000DM001",916.333333333333,0,24,0,1,0
"24441","S1F0RSER","ST3000DM001",916.333333333333,0,24,0,1,0
"24442","Z1F0FAZJ","ST3000DM001",909.666666666667,0,20,0,1,0
"24443","W1F0T474","ST3000DM001",916.333333333333,0,23,0,1,0
"24444","S1F11AK8","ST3000DM001",810.583333333333,0,30,0,1,0
"24445","W1F1AN6A","ST3000DM001",810.75,0,29,0,1,0
"24446","W1F1FZ8B","ST3000DM001",810.791666666667,0,27,0,1,0
"24447","S1F0TP5E","ST3000DM001",916.375,0,25,0,1,0
"24448","S1F1360P","ST3000DM001",810.583333333333,0,31,0,1,0
"24449","S1F1318D","ST3000DM001",810.833333333333,0,27,1,1,0
"24450","Z1F282ZV","ST3000DM001",714.666666666667,0,29,0,1,0
"24451","S1F130GX","ST3000DM001",810.541666666667,0,31,0,1,0
"24452","S1F0TP6E","ST3000DM001",916.375,0,27,0,1,0
"24453","S1F12ZSD","ST3000DM001",810.666666666667,0,31,0,1,0
"24454","W1F1CK1V","ST3000DM001",810.666666666667,0,31,0,1,0
"24455","Z1F0N7VR","ST3000DM001",809.75,0,31,0,1,0
"24456","W1F1BG4H","ST3000DM001",810.791666666667,0,26,1,1,0
"24457","S1F0S7B7","ST3000DM001",916.291666666667,0,25,0,1,1
"24458","S1F0RSG7","ST3000DM001",916.333333333333,0,26,0,1,0
"24459","S1F117PK","ST3000DM001",810.541666666667,0,31,0,1,0
"24460","S1F0TKW7","ST3000DM001",916.208333333333,0,24,0,1,0
"24461","Z1F19TVX","ST3000DM001",810.833333333333,0,30,0,1,0
"24462","W1F1BS9T","ST3000DM001",810.583333333333,0,30,0,1,0
"24463","W1F0X4ZX","ST3000DM001",916.333333333333,0,23,0,1,0
"24464","S1F0CE60","ST3000DM001",719.791666666667,0,31,0,1,0
"24465","Z1F0MXFY","ST3000DM001",809.75,0,30,0,1,0
"24466","S1F13HWA","ST3000DM001",810.583333333333,0,31,0,1,0
"24467","W1F0Z4X2","ST3000DM001",916.458333333333,0,25,0,1,0
"24468","S1F0T1BB","ST3000DM001",916.333333333333,0,23,0,1,0
"24469","S1F13KG3","ST3000DM001",810.583333333333,0,27,0,1,0
"24470","S1F0RVG8","ST3000DM001",916.375,0,22,0,1,0
"24471","S1F0S33G","ST3000DM001",916.083333333333,0,25,1,1,0
"24472","S1F0S7DN","ST3000DM001",916.333333333333,0,22,0,1,0
"24473","W1F1CKXZ","ST3000DM001",810.583333333333,0,31,1,1,0
"24474","W1F19LPJ","ST3000DM001",810.708333333333,0,29,0,1,0
"24475","W1F14NBM","ST3000DM001",811.541666666667,0,30,0,1,0
"24476","W1F1CM7H","ST3000DM001",810.75,0,29,0,1,0
"24477","Z1F1AFF2","ST3000DM001",810.791666666667,0,28,1,1,0
"24478","S1F0T29K","ST3000DM001",916.25,0,23,0,1,0
"24479","S1F13KBJ","ST3000DM001",810.708333333333,0,32,0,1,0
"24480","S1F0TQ9G","ST3000DM001",916.458333333333,0,25,1,1,0
"24481","S1F1364P","ST3000DM001",811.541666666667,0,31,0,1,0
"24482","S1F11DBJ","ST3000DM001",811.416666666667,0,31,0,1,0
"24483","Z1F0VJ8V","ST3000DM001",810.791666666667,0,26,0,1,0
"24484","W1F1BW8W","ST3000DM001",810.583333333333,0,27,0,1,0
"24485","W1F0Z2JE","ST3000DM001",916.25,0,25,0,1,0
"24486","W1F1CM93","ST3000DM001",810.75,0,29,0,1,0
"24487","Z1F0QH0C","ST3000DM001",974.833333333333,1,22,1,1,0
"24488","W1F0Z4EA","ST3000DM001",902.875,1,31,0,1,1
"24489","Z1F1Q9BD","ST3000DM001",773.291666666667,0,22,0,1,0
"24490","W1F13SJ7","ST3000DM001",805.791666666667,0,24,1,1,0
"24491","S1F136KJ","ST3000DM001",806.083333333333,0,22,0,1,0
"24492","S1F133YJ","ST3000DM001",806.083333333333,0,24,0,1,0
"24493","W1F1CJ27","ST3000DM001",806.083333333333,0,23,0,1,0
"24494","S1F04DH8","ST3000DM001",1054.75,0,24,0,1,0
"24495","Z1F0N11J","ST3000DM001",906.75,0,25,0,1,0
"24496","W1F1CLNF","ST3000DM001",806.083333333333,0,26,0,1,0
"24497","S1F13635","ST3000DM001",806.208333333333,0,24,0,1,0
"24498","S1F1358N","ST3000DM001",806.041666666667,0,27,0,1,0
"24499","S1F10VP8","ST3000DM001",806.083333333333,0,25,0,1,0
"24500","S1F10JL3","ST3000DM001",806.125,0,25,0,1,0
"24501","W1F0YKEW","ST3000DM001",805.833333333333,0,26,0,1,0
"24502","Z1F1AD0M","ST3000DM001",768.041666666667,0,25,0,1,0
"24503","S1F1021H","ST3000DM001",806.25,0,24,0,1,0
"24504","W1F1DN0Y","ST3000DM001",806.041666666667,0,26,0,1,0
"24505","W1F1CMVG","ST3000DM001",805.041666666667,0,26,0,1,0
"24506","S1F136FG","ST3000DM001",806.083333333333,0,22,0,1,0
"24507","W1F18YT8","ST3000DM001",806.083333333333,0,25,0,1,0
"24508","Z1F04CA7","ST3000DM001",583.833333333333,0,23,0,1,0
"24509","S1F132A5","ST3000DM001",806.166666666667,0,23,0,1,0
"24510","W1F1CL8Q","ST3000DM001",806.083333333333,0,23,0,1,0
"24511","S1F11A9R","ST3000DM001",806.166666666667,0,24,0,1,0
"24512","S1F1073Z","ST3000DM001",806.166666666667,0,25,0,1,0
"24513","S1F12ZZ2","ST3000DM001",806,0,24,0,1,0
"24514","S1F136KG","ST3000DM001",806.166666666667,0,22,0,1,0
"24515","S1F13M9A","ST3000DM001",806.041666666667,0,24,0,1,0
"24516","S1F12ZAS","ST3000DM001",806.166666666667,0,25,0,1,0
"24517","S1F10RWZ","ST3000DM001",806.125,0,26,0,1,0
"24518","S1F13B32","ST3000DM001",806,0,25,0,1,0
"24519","S1F115Z6","ST3000DM001",806.041666666667,0,24,0,1,0
"24520","S1F12ZQB","ST3000DM001",806.166666666667,0,26,0,1,0
"24521","S1F13CBB","ST3000DM001",806,0,26,0,1,0
"24522","W1F14H94","ST3000DM001",806.166666666667,0,25,0,1,0
"24523","W1F181WP","ST3000DM001",805.833333333333,0,25,1,1,0
"24524","W1F1DX8D","ST3000DM001",806.083333333333,0,27,0,1,0
"24525","W1F1CCGF","ST3000DM001",805.708333333333,0,23,1,1,0
"24526","W1F1BFZT","ST3000DM001",805.75,0,25,0,1,0
"24527","W1F0Q8FH","ST3000DM001",791.166666666667,1,32,0,1,1
"24528","Z1F0FSBY","ST3000DM001",969.833333333333,1,22,1,1,0
"24529","W1F0G99N","ST3000DM001",904.75,0,22,0,1,0
"24530","S1F0HWXJ","ST3000DM001",597.291666666667,0,24,0,1,0
"24531","W1F06QVP","ST3000DM001",636.791666666667,0,19,0,1,0
"24532","S1F12XJ4","ST3000DM001",803.5,0,32,1,1,0
"24533","S1F0GJW3","ST3000DM001",967.958333333333,1,21,1,1,1
"24534","S1F0LD2C","ST3000DM001",974.875,1,24,0,1,1
"24535","Z1F130LH","ST3000DM001",787.416666666667,1,27,1,1,0
"24536","W1F19BPT","ST3000DM001",786.916666666667,1,26,1,1,0
"24537","S1F0S4CA","ST3000DM001",804.083333333333,1,27,1,1,0
"24538","Z1F0CBSH","ST3000DM001",965.583333333333,0,22,1,1,0
"24539","W1F1C9TE","ST3000DM001",771.625,1,20,1,1,0
"24540","W1F08EDA","ST3000DM001",920.583333333333,1,21,0,1,0
"24541","Z1F04GCH","ST3000DM001",1188.83333333333,1,24,1,1,1
"24542","S1F0TQCV","ST3000DM001",881.458333333333,1,27,0,1,0
"24543","W1F0X6V0","ST3000DM001",920.5,0,25,0,1,0
"24544","W1F0WK71","ST3000DM001",920.5,0,25,0,1,0
"24545","S1F01E6Y","ST3000DM001",920.708333333333,0,27,0,1,0
"24546","S1F0SBJA","ST3000DM001",920.583333333333,0,25,0,1,0
"24547","S1F0PF59","ST3000DM001",920.708333333333,0,25,0,1,0
"24548","S1F0PF5Q","ST3000DM001",920.708333333333,0,27,0,1,0
"24549","W1F0WKMJ","ST3000DM001",920.541666666667,0,22,0,1,0
"24550","S1F0PL7D","ST3000DM001",920.583333333333,0,23,0,1,0
"24551","W1F0X6CF","ST3000DM001",920.541666666667,0,25,0,1,0
"24552","S1F0P1K7","ST3000DM001",920.583333333333,0,23,0,1,0
"24553","W1F0X3MJ","ST3000DM001",920.541666666667,0,26,0,1,0
"24554","W1F0THAD","ST3000DM001",685.791666666667,0,22,0,1,0
"24555","S1F0PGZ6","ST3000DM001",920.708333333333,0,23,0,1,0
"24556","S1F0EEP2","ST3000DM001",920.666666666667,0,26,0,1,0
"24557","S1F0QYMX","ST3000DM001",920.708333333333,0,24,0,1,0
"24558","S1F0SBHA","ST3000DM001",920.583333333333,0,27,0,1,0
"24559","W1F0X3H8","ST3000DM001",920.583333333333,0,25,0,1,0
"24560","S1F0PJJW","ST3000DM001",920.583333333333,0,26,0,1,0
"24561","S1F0QY1C","ST3000DM001",920.708333333333,0,26,0,1,0
"24562","S1F0EGSH","ST3000DM001",920.666666666667,0,27,0,1,0
"24563","S1F0P2B4","ST3000DM001",920.625,0,23,0,1,0
"24564","S1F0PJZP","ST3000DM001",920.583333333333,0,26,0,1,0
"24565","S1F0QYJX","ST3000DM001",920.708333333333,0,27,0,1,0
"24566","W1F0WLZP","ST3000DM001",920.541666666667,0,24,0,1,0
"24567","Z1F1FZ9J","ST3000DM001",832.666666666667,0,22,0,1,0
"24568","S1F0PK2J","ST3000DM001",920.708333333333,0,23,0,1,0
"24569","S1F0QZYJ","ST3000DM001",920.541666666667,0,26,0,1,0
"24570","S1F0PGHQ","ST3000DM001",920.75,0,23,0,1,0
"24571","S1F0PJAJ","ST3000DM001",920.708333333333,0,26,0,1,0
"24572","S1F0QYLA","ST3000DM001",920.708333333333,0,27,0,1,0
"24573","S1F0QYYB","ST3000DM001",920.583333333333,0,26,0,1,0
"24574","Z1F0AHAT","ST3000DM001",790.75,0,26,0,1,0
"24575","W1F0MZRT","ST3000DM001",920.583333333333,0,28,0,1,0
"24576","W1F0LYY0","ST3000DM001",725.958333333333,0,22,0,1,0
"24577","S1F0QYND","ST3000DM001",920.708333333333,0,27,1,1,0
"24578","W1F0KD2K","ST3000DM001",924.375,0,25,0,1,0
"24579","S1F0DSTY","ST3000DM001",943.875,1,26,1,1,0
"24580","W1F0T074","ST3000DM001",811.625,1,33,1,1,0
"24581","W1F0NZZZ","ST3000DM001",811.708333333333,1,33,0,1,1
"24582","Z1F0P5D9","ST3000DM001",807.666666666667,1,30,0,1,0
"24583","W1F0TA59","ST3000DM001",806.666666666667,1,30,1,1,0
"24584","Z1F0LVGY","ST3000DM001",921.541666666667,1,29,0,1,1
"24585","Z1F0MCCA","ST3000DM001",761.708333333333,1,27,0,1,0
"24586","W1F0VDH2","ST3000DM001",803.875,1,34,1,1,1
"24587","W1F0SGHR","ST3000DM001",804.625,1,34,1,1,0
"24588","S1F11MB0","ST3000DM001",733.583333333333,1,26,0,1,0
"24589","S1F10E6M","ST3000DM001",733.666666666667,1,27,1,1,0
"24590","W1F0FW0S","ST3000DM001",867,1,26,0,1,1
"24591","W1F03DP4","ST3000DM001",1043.83333333333,1,20,0,1,1
"24592","S1F0LCTV","ST3000DM001",924.875,1,23,0,1,0
"24593","W1F0P114","ST3000DM001",794.708333333333,1,31,0,1,0
"24594","W1F0X4FC","ST3000DM001",893.583333333333,1,27,0,1,1
"24595","W1F0F6BN","ST3000DM001",894.458333333333,1,23,0,1,0
"24596","S1F0P3G2","ST3000DM001",892.708333333333,1,26,1,1,1
"24597","W1F0Z1W9","ST3000DM001",746.5,1,25,0,1,0
"24598","W1F15S4D","ST3000DM001",735.625,1,23,1,1,1
"24599","Z1F1FCH5","ST3000DM001",803.25,1,21,0,1,1
"24600","Z1F0NVZA","ST3000DM001",736.583333333333,1,20,0,1,1
"24601","Z1F0LVPW","ST3000DM001",905.25,1,26,1,1,1
"24602","S1F0QY11","ST3000DM001",889.5,1,27,0,1,1
"24603","S1F023H2","ST3000DM001",880.5,1,20,0,1,1
"24604","S1F0S2WJ","ST3000DM001",843.541666666667,1,27,1,1,1
"24605","S1F0GG8X","ST3000DM001",909.833333333333,1,23,1,1,0
"24606","W1F0T034","ST3000DM001",889.708333333333,1,26,1,1,0
"24607","W1F1230J","ST3000DM001",741.666666666667,1,24,0,1,0
"24608","S1F0S5E9","ST3000DM001",845.5,0,25,0,1,0
"24609","W1F08B0G","ST3000DM001",845.375,0,23,0,1,0
"24610","W1F0X4VZ","ST3000DM001",845.416666666667,0,23,0,1,0
"24611","S1F0RVVR","ST3000DM001",845.375,0,20,0,1,0
"24612","W1F0W220","ST3000DM001",845.541666666667,0,23,0,1,0
"24613","W1F0Z5T8","ST3000DM001",845.5,0,22,0,1,0
"24614","W1F0X4F6","ST3000DM001",845.5,0,23,0,1,0
"24615","S1F0S5F0","ST3000DM001",845.5,0,24,0,1,0
"24616","S1F0S5SR","ST3000DM001",845.541666666667,0,25,0,1,0
"24617","S1F0S66R","ST3000DM001",845.458333333333,0,24,0,1,0
"24618","S1F0RRDW","ST3000DM001",845.458333333333,0,22,0,1,0
"24619","S1F0S6VR","ST3000DM001",845.416666666667,0,26,0,1,0
"24620","S1F0S561","ST3000DM001",845.416666666667,0,24,0,1,0
"24621","W1F0VL7M","ST3000DM001",845.541666666667,0,24,0,1,0
"24622","S1F0S5YZ","ST3000DM001",845.458333333333,0,21,0,1,0
"24623","S1F0TBK9","ST3000DM001",845.416666666667,0,23,0,1,0
"24624","S1F0S6AB","ST3000DM001",845.416666666667,0,24,0,1,0
"24625","S1F0S34Q","ST3000DM001",845.375,0,25,1,1,1
"24626","W1F13SRV","ST3000DM001",733.083333333333,1,25,1,1,1
"24627","W1F0Z569","ST3000DM001",845.5,0,21,0,1,0
"24628","S1F0S537","ST3000DM001",845.458333333333,0,25,0,1,0
"24629","S1F0S5LP","ST3000DM001",845.541666666667,0,25,0,1,0
"24630","W1F0TYQ9","ST3000DM001",845.458333333333,0,20,0,1,0
"24631","S1F0T2FN","ST3000DM001",845.458333333333,0,22,0,1,0
"24632","S1F0TNSA","ST3000DM001",845.541666666667,0,24,0,1,0
"24633","S1F0TQNP","ST3000DM001",845.5,0,23,0,1,0
"24634","W1F0W9SR","ST3000DM001",845.333333333333,0,23,0,1,0
"24635","S1F0T1AC","ST3000DM001",845.416666666667,0,24,1,1,0
"24636","S1F0S30R","ST3000DM001",845.541666666667,0,25,0,1,0
"24637","S1F0S02A","ST3000DM001",845.416666666667,0,19,0,1,0
"24638","W1F0X5GW","ST3000DM001",845.541666666667,0,20,0,1,0
"24639","S1F0TCGQ","ST3000DM001",845.541666666667,0,22,0,1,0
"24640","S1F0S70T","ST3000DM001",845.458333333333,0,25,0,1,0
"24641","W1F0PNA5","ST3000DM001",780.666666666667,1,27,1,1,1
"24642","W1F08RHG","ST3000DM001",872.291666666667,0,27,0,1,0
"24643","S1F0RSML","ST3000DM001",837.583333333333,0,27,0,1,0
"24644","S1F0S4QZ","ST3000DM001",837.416666666667,0,23,0,1,0
"24645","S1F0RKT7","ST3000DM001",837.5,0,26,0,1,0
"24646","W1F0Z4W7","ST3000DM001",837.583333333333,0,26,0,1,0
"24647","W1F0X5L3","ST3000DM001",837.458333333333,0,22,0,1,0
"24648","S1F0RV6Z","ST3000DM001",837.458333333333,0,23,0,1,0
"24649","S1F0S62Z","ST3000DM001",837.458333333333,0,28,0,1,0
"24650","S1F0S62V","ST3000DM001",837.458333333333,0,27,0,1,0
"24651","S1F0R4JY","ST3000DM001",837.583333333333,0,23,0,1,0
"24652","S1F0PXZL","ST3000DM001",837.583333333333,0,25,0,1,0
"24653","S1F0CTDN","ST3000DM001",905.458333333333,1,25,1,1,1
"24654","W1F0VZFH","ST3000DM001",837.5,0,26,0,1,0
"24655","S1F0S6L1","ST3000DM001",837.5,0,25,0,1,0
"24656","S1F0S3CR","ST3000DM001",837.541666666667,0,24,0,1,0
"24657","W1F0Z56F","ST3000DM001",837.583333333333,0,27,0,1,0
"24658","S1F0TND9","ST3000DM001",837.5,0,22,0,1,0
"24659","S1F0S454","ST3000DM001",837.458333333333,0,23,0,1,0
"24660","W1F0Z491","ST3000DM001",837.5,0,23,0,1,0
"24661","S1F0TNYF","ST3000DM001",837.583333333333,0,26,0,1,0
"24662","S1F0TNAB","ST3000DM001",837.625,0,25,0,1,0
"24663","S1F0TNNA","ST3000DM001",837.666666666667,0,23,0,1,0
"24664","S1F0TQTH","ST3000DM001",837.458333333333,0,27,0,1,0
"24665","S1F0S363","ST3000DM001",837.583333333333,0,28,0,1,0
"24666","S1F0RR0C","ST3000DM001",837.333333333333,0,26,0,1,0
"24667","S1F0TQ7S","ST3000DM001",837.5,0,24,0,1,0
"24668","S1F0TQCF","ST3000DM001",837.583333333333,0,27,0,1,0
"24669","W1F0Z4CF","ST3000DM001",837.583333333333,0,26,0,1,0
"24670","W1F0Z4X0","ST3000DM001",837.583333333333,0,25,0,1,1
"24671","S1F0T22E","ST3000DM001",837.458333333333,0,27,0,1,0
"24672","S1F0TN84","ST3000DM001",837.541666666667,0,21,0,1,0
"24673","S1F0TPS0","ST3000DM001",837.5,0,21,0,1,0
"24674","S1F0TMLM","ST3000DM001",837.625,0,23,0,1,0
"24675","W1F0W2DH","ST3000DM001",837.625,0,26,1,1,0
"24676","S1F0RRXY","ST3000DM001",837.5,0,26,0,1,0
"24677","S1F0S1QK","ST3000DM001",837.583333333333,0,27,0,1,0
"24678","S1F0RTQV","ST3000DM001",837.458333333333,0,28,0,1,0
"24679","S1F0RR69","ST3000DM001",837.375,0,27,0,1,0
"24680","S1F0TQEJ","ST3000DM001",837.583333333333,0,27,1,1,1
"24681","S1F0TPYB","ST3000DM001",837.583333333333,0,26,0,1,0
"24682","S1F0S4GB","ST3000DM001",837.541666666667,0,27,0,1,0
"24683","S1F0TKSC","ST3000DM001",837.458333333333,0,26,0,1,0
"24684","W1F0Y13C","ST3000DM001",495.833333333333,0,31,0,1,0
"24685","S1F0SAB3","ST3000DM001",875.083333333333,0,24,0,1,0
"24686","S1F02EVN","ST3000DM001",947.833333333333,0,28,0,1,0
"24687","Z1F0WVLC","ST3000DM001",738.375,0,26,0,1,0
"24688","W1F1CMJW","ST3000DM001",723.875,0,16,0,1,0
"24689","W1F0HR3T","ST3000DM001",881.208333333333,0,32,0,1,0
"24690","W1F0X5J5","ST3000DM001",876.458333333333,0,21,0,1,0
"24691","W1F0X5JV","ST3000DM001",875.25,0,26,0,1,0
"24692","W1F0X5JF","ST3000DM001",876.458333333333,0,22,0,1,0
"24693","S1F06F7K","ST3000DM001",947.708333333333,0,26,1,1,0
"24694","W1F0VKTT","ST3000DM001",875.125,0,24,0,1,0
"24695","S1F0LE2X","ST3000DM001",881.208333333333,0,34,0,1,0
"24696","Z1F02MRX","ST3000DM001",577.916666666667,0,32,0,1,0
"24697","W1F0Y2PY","ST3000DM001",546.666666666667,0,22,0,1,0
"24698","W1F0P2M4","ST3000DM001",881.166666666667,0,31,0,1,0
"24699","W1F0AQDE","ST3000DM001",947.75,0,30,0,1,0
"24700","W1F07EWB","ST3000DM001",881.083333333333,0,29,0,1,0
"24701","W1F0X711","ST3000DM001",878.333333333333,0,28,0,1,0
"24702","W1F0GPGR","ST3000DM001",881.041666666667,0,32,0,1,0
"24703","Z1F0QKA2","ST3000DM001",881,0,32,0,1,0
"24704","S1F13699","ST3000DM001",724.375,0,20,0,1,0
"24705","Z1F0E2J2","ST3000DM001",881.125,0,28,0,1,0
"24706","W1F1CDRE","ST3000DM001",723.375,0,20,0,1,0
"24707","W1F0X7PR","ST3000DM001",875.083333333333,0,28,0,1,0
"24708","W1F0WRX5","ST3000DM001",878.333333333333,0,31,0,1,0
"24709","S1F0R20R","ST3000DM001",878.333333333333,0,30,0,1,0
